   169    3 -1  0  2  0   0  0  0  0  0  0  0  0   0       0.0584997   0.001475   0.000092   179.995691071436     0.922862957412    57.987803987847
   170    0 -1 -2  4  0   0  0  0  0  0  0  0  0   0       0.0578841   0.001453   0.000056  -179.999936819812     0.319247998344    32.061688914106
   171    0  0  0  1  0   0  0  1  0 -1  0  0  0   0       0.0575817   0.001816   0.000201    -2.585608933371   -62.705083556616   -60.146154913298
   172    0  0  0  2  0   0  0 -2  2  0  0  0  0   0       0.0573280   0.000000   0.000000     1.419674733248     6.085686648334   -84.412068920138
   173    1  1 -2  2  0   0  0  0  0  0  0  0  0   0       0.0552845   0.001397   0.000050  -179.989568366161    -0.465934973648    14.682551843667
   174    2  0 -1  0  0   0  0  0  0 -1  0  0  0   0       0.0550916   0.002379   0.001346    21.407007708996  -162.740184702887   -86.815608977870
   175   -1 -3  3 -1  4   0  0  0  0  0  0  0  0   0       0.0532463   0.004014   0.000171    54.768557096975   140.738570845376  -118.694635515546
   176   -2 -1  0  3  0   0  0  0  0  0  0  0  0   0       0.0529267   0.001339   0.000045     0.006314468391   179.738691672339  -166.732005103924
   177    0  0  0  2  0   0 -2  3  0  0  0  0  0   0       0.0526172   0.004796   0.000214    88.553188453105   -17.670254442008   -97.738938014496
   178   -1 -1  0  6  0   0  0  0  0  0  0  0  0   0       0.0519090   0.001304   0.000079   179.997720141846     0.721451201516    56.809226549269
   179    0  0  1  0  0   0  0  0  0  1  0  0  0   0       0.0516834   0.001817   0.001281   158.887157697770   -30.921969171941   -99.976702315003
   180    2  2  0  0  0   0  0  0  0  0  0  0  0   0       0.0507330   0.002585   0.000071     0.015382044456  -179.903694111342  -154.689584709872
   181   -2  1  2  0  0   0  0  0  0  0  0  0  0   0       0.0501948   0.001268   0.000041  -179.999754676608    -0.123551076876    -2.077525922953
   182    1  0  0  0  0   0  2 -2  0  0  0  0  0   0       0.0491038   0.000292   0.000071  -179.828045358953   158.397786678741   139.718291665134
   183    1  0  0  0  0   0 -2  2  0  0  0  0  0   0       0.0490318   0.000000   0.000000    -0.397066368789    40.582986374797   -80.769179997917
